X,company_name,main_activity,address,company_city,postcode,country,clustered,clustered_unit_ecoinvent,ecoinvent,group,sector,subsector,sector_ecoinvent_delimited,sector_ecoinvent,co2_products,input_1_sector_ecoinvent_delimited,input_2_sector_ecoinvent_delimited,input_3_sector_ecoinvent_delimited,companies_id,products_companies_id,products_id,delimited_products_id,delimited_id,clustered_delimited_id,clustered_id,main_activity_id,categories_id,categories_sector_ecoinvent_delimited_id,sector_ecoinvent_delimited_id,sector_ecoinvent_delimited_sector_ecoinvent_id,sector_ecoinvent_id,time,inputs,co2_input,id,relative_all,relative_unit,relative_sector,relative_sector_unit,TR_relative_all,TR_relative_unit,TR_relative_sector,TR_relative_sector_unit,low_TR_relative_all,medium_TR_relative_all,high_TR_relative_all,low_TR_relative_unit,medium_TR_relative_unit,high_TR_relative_unit,low_TR_relative_sector,medium_TR_relative_sector,high_TR_relative_sector,low_TR_relative_sector_unit,medium_TR_relative_sector_unit,high_TR_relative_sector_unit
87,accente gmbh,missing,oststr. 80-82 | 22844 norderstedt,norderstedt,22844,germany,stationery,m3,not_mapped,agriculture_livestock,plants_fertilizers,soil,agriculture & animal husbandry,minerals agriculture & animal husbandry,71.31,infrastructure & machinery,transport,infrastructure & machinery,accente-gmbh_deu452944-00101,9c6e6efd9e408176e86892d01fb580292ca737d2,3b12ea31d5458a64b384de7f8efa70350eea0e3c,3b12ea31d5458a64b384de7f8efa70350eea0e3c,3b12ea31d5458a64b384de7f8efa70350eea0e3c,b097d25eeaecf31b7504e9517e870631ce88e943,3b12ea31d5458a64b384de7f8efa70350eea0e3c,5a013c49508291c6816ac388f93a2c11973086ed,0a562983764c230b55f3efbd5210f8e0537c0ab2,c683fd9e04ece6c2bd0ec39805bd2ee22a46ce1e,6cab14408b4e9298a6255076bc425621d67ffbb6,5f7fc152cee42b4141c0d1a316a30d2dc22a5f03,7cee69a1a620c01f0498037a5cab0ccf685796a7,1,customised beakers,80.12,87,0.8467432950191571,0.2796934865900383,0.11877394636015326,0.06130268199233716,high,low,low,low,16.666666666666664,16.666666666666664,66.66666666666666,66.66666666666666,33.33333333333333,0,66.66666666666666,33.33333333333333,0,66.66666666666666,33.33333333333333,0
1,fleischerei stiefsohn,manufacturer/ producer,linzerstrasse 15 | 3385 prinzersdorf,prinzersdorf,3385,austria,shellfish,kg,ordinary transforming activity,agriculture_livestock,animals_livestock,fish_meal_for_livestock_and_poultry,infrastructure & machinery,infrastructure & machinery waste treatment & recycling pulp & paper,33.25,infrastructure & machinery,minerals,infrastructure & machinery,fleischerei-stiefsohn_00000005219477-001,228f0255ed9bc6160f97e3cc2e07425ec3958cd5,cf914aa7a0739404346fb15d684263cb71479efb,1465c218911e5dbfa9f6a65f62c9084737c8b481,7fe3519695c56b1307f26725b8efd72d28bada72,a61140d857877bad8aec2c38d8bbb976d41584a9,7fe3519695c56b1307f26725b8efd72d28bada72,fd62c01c0168c1f02250969af71e56bf0ea681f5,b45f981bba43e76756e7e8e836728a75d5bb95ec,52728ae24adcce08ff3a45945187c0eb6b3268f8,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,e34650745979a9397ec7f6e6ef5145c8416789cd,42f0f7713747d5487dd8331937eed2690fa6e1a7,2,lubricant for motorcycles,14.44,1,0.22988505747126436,0.1724137931034483,0.1724137931034483,0.12643678160919541,low,low,low,low,28.57142857142857,42.857142857142854,28.57142857142857,71.42857142857143,28.57142857142857,0,52.38095238095239,47.61904761904761,0,76.19047619047619,23.809523809523807,0
2,fleischerei stiefsohn,manufacturer/ producer,linzerstrasse 15 | 3385 prinzersdorf,prinzersdorf,3385,austria,crustaceans,kg,ordinary transforming activity,metallurgy_metalworking,steels_and_metals_welding_and_brazing,NA,metals,infrastructure & machinery metals,98.25,cement & concrete,transport,agriculture & animal husbandry,fleischerei-stiefsohn_00000005219477-001,228f0255ed9bc6160f97e3cc2e07425ec3958cd5,cf914aa7a0739404346fb15d684263cb71479efb,d7ecb12a798203ddebabe614ec1c1deebf99fd85,140ae6d7fbd60682bf67a2bfc46607cada04d58f,2fbe64774a5d2dde201a138f8067334794da9244,140ae6d7fbd60682bf67a2bfc46607cada04d58f,fd62c01c0168c1f02250969af71e56bf0ea681f5,4a6cf87f41d939a604cbc5ac2df92e6f8cdcc541,996991abb72789c033cc48c86e1de859582afa9e,059cd1abf26b7bc46af1550003fa691c12a200a1,21f8baa039f768a477cd6b51379eaccabd0e2c15,593b2f27e907d525405c45261b7f659c6f7dc5ab,2,pipe profiling,-2.3,2,0.06130268199233716,0.0421455938697318,0.0038314176245210726,0.0038314176245210726,low,low,low,low,28.57142857142857,42.857142857142854,28.57142857142857,71.42857142857143,28.57142857142857,0,52.38095238095239,47.61904761904761,0,76.19047619047619,23.809523809523807,0
3,fleischerei stiefsohn,manufacturer/ producer,linzerstrasse 15 | 3385 prinzersdorf,prinzersdorf,3385,austria,fish,m3,ordinary transforming activity,construction_public_works,equipment,glass_fibre_and_wool,infrastructure & machinery,infrastructure & machinery transport,-2.98,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,fleischerei-stiefsohn_00000005219477-001,8a205dc958444fb12bff2b7d72584042434acbbd,64875fcccaac069fcb3e0e201e7d5b9166641608,64875fcccaac069fcb3e0e201e7d5b9166641608,64875fcccaac069fcb3e0e201e7d5b9166641608,d2f9023b9ee96c6d2516e062619730e3d07ac122,64875fcccaac069fcb3e0e201e7d5b9166641608,fd62c01c0168c1f02250969af71e56bf0ea681f5,43de36b4983ff999e16ca6ca4165325135ea924b,073c79ec223e8b21c6522af1f645f3b7564ae451,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,2ac3ff73ef549bf80f2356c288f6f7170e5fc628,7ed0855a906be706ebf375a90c47f080611dee83,2,freeze-dried food products,43.04,3,0.5134099616858238,0.1724137931034483,0.3563218390804598,0.11877394636015326,medium,low,medium,low,28.57142857142857,42.857142857142854,28.57142857142857,71.42857142857143,28.57142857142857,0,52.38095238095239,47.61904761904761,0,76.19047619047619,23.809523809523807,0
4,fleischerei stiefsohn,manufacturer/ producer,linzerstrasse 15 | 3385 prinzersdorf,prinzersdorf,3385,austria,meat,kg,ordinary transforming activity,mechanical_engineering_industry_equipment,food_industry_machines_equipment,freeze_drying_machinery_and_equipment,infrastructure & machinery,infrastructure & machinery,57.82,infrastructure & machinery,infrastructure & machinery,minerals,fleischerei-stiefsohn_00000005219477-001,b61c0d25889574f096093b36d1803ec04e909c7e,bb40f75a9c6038e0da200fc5c3a6f371c1592c66,bb40f75a9c6038e0da200fc5c3a6f371c1592c66,bb40f75a9c6038e0da200fc5c3a6f371c1592c66,467f7320c836facc061d24e042aad2d43d97df27,bb40f75a9c6038e0da200fc5c3a6f371c1592c66,fd62c01c0168c1f02250969af71e56bf0ea681f5,8d4c1b92d32b2284f2c9603fa1065b3fb7d74034,35a91897f1463ccc4817a96bdb3c965e8091d664,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,633de3793703c5fa04516d45a6cf0387d44dfa7d,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,2,windsurfing accessories,65.91,4,0.7432950191570882,0.5095785440613027,0.4827586206896552,0.3371647509578544,high,medium,medium,medium,28.57142857142857,42.857142857142854,28.57142857142857,71.42857142857143,28.57142857142857,0,52.38095238095239,47.61904761904761,0,76.19047619047619,23.809523809523807,0
5,fleischerei stiefsohn,manufacturer/ producer,linzerstrasse 15 | 3385 prinzersdorf,prinzersdorf,3385,austria,offal,kg,ordinary transforming activity,construction_public_works,equipment,anti_vibration_supports,infrastructure & machinery,infrastructure & machinery resource extraction minerals,47.55,agriculture & animal husbandry,infrastructure & machinery,agriculture & animal husbandry,fleischerei-stiefsohn_00000005219477-001,f416c7f92dc7e5919a6a550c901acbb9b5fa9073,cf164fb58974a63875bf9afbc5e167f68ec251c3,cf164fb58974a63875bf9afbc5e167f68ec251c3,cf164fb58974a63875bf9afbc5e167f68ec251c3,3fe660df39e5ccd62cd8085e9830b1b17bdbec23,cf164fb58974a63875bf9afbc5e167f68ec251c3,fd62c01c0168c1f02250969af71e56bf0ea681f5,58667692eed2f5dbb80e7300e5f27bf85fd825bb,722bac9253af46d83c9eb0e5e2983d0fa861ff97,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,a92ee9477900481f8c19e6bf0e4ea153b6d63c4a,a8de728c461c127b98ea2fe4c4fc19c3977966e0,2,childcare articles,82.06,5,0.8582375478927203,0.5747126436781609,0.5478927203065134,0.3793103448275862,high,medium,medium,medium,28.57142857142857,42.857142857142854,28.57142857142857,71.42857142857143,28.57142857142857,0,52.38095238095239,47.61904761904761,0,76.19047619047619,23.809523809523807,0
6,fleischerei stiefsohn,manufacturer/ producer,linzerstrasse 15 | 3385 prinzersdorf,prinzersdorf,3385,austria,"meats, cooked",m3,ordinary transforming activity,agriculture_livestock,horticulture_forestry,flowers,infrastructure & machinery,infrastructure & machinery cement & concrete,28.43,fuels,infrastructure & machinery,infrastructure & machinery,fleischerei-stiefsohn_00000005219477-001,f63efc18bc60e52081b543feb07d473555a075ec,f8ce7b98b9d2c878ed4f4f9605d1100249c8a2bf,fd45be8d84c0fc9f26d643b74d6760a044c080c1,4c35956058edeee4ed7a89830cf762b8e1d7d319,f711d94c2237e6994af8999cf2eeaa0a190a3c16,4c35956058edeee4ed7a89830cf762b8e1d7d319,fd62c01c0168c1f02250969af71e56bf0ea681f5,648a34e9724814ab2e10ee8ae0cf1a235c798074,a3d71b37dc97c903bdc57d0520a9cce07e65b991,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,eb67478ae1b72436ea3c12e066450d6dce359d3e,9c1c9321bdbcf839f433f35990df76789e0f7f53,2,systems for waste dumps,66.53,6,0.7471264367816092,0.23754789272030652,0.48659003831417624,0.14942528735632185,high,low,medium,low,28.57142857142857,42.857142857142854,28.57142857142857,71.42857142857143,28.57142857142857,0,52.38095238095239,47.61904761904761,0,76.19047619047619,23.809523809523807,0
7,fleischerei stiefsohn,manufacturer/ producer,linzerstrasse 15 | 3385 prinzersdorf,prinzersdorf,3385,austria,"meats, cured",kg,ordinary transforming activity,agriculture_livestock,bedding_plants_bulbs_and_seeds,NA,infrastructure & machinery,infrastructure & machinery heat electricity,24.69,transport,agriculture & animal husbandry,agriculture & animal husbandry,fleischerei-stiefsohn_00000005219477-001,f63efc18bc60e52081b543feb07d473555a075ec,f8ce7b98b9d2c878ed4f4f9605d1100249c8a2bf,cc0cc00179f90bf74ad9cb0388ae2e87ea4cd25e,690b720300ccfbaa90e353198dfedd659c02dab2,c5579fc7c3b8bb53b4f5d96816ea1991c7ba2f36,690b720300ccfbaa90e353198dfedd659c02dab2,fd62c01c0168c1f02250969af71e56bf0ea681f5,ab2c6aeae1f4235736af780e270db14f97cc1afe,97b88d13c9e707d86210bf9c9c5964314d411be7,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,ba9358165288d95c0a7a5ccb984fab71a341c78a,e98d3f6b91d15499f60f7dbebb72efc632675c8d,2,pianos,33.03,7,0.421455938697318,0.28735632183908044,0.2950191570881226,0.20306513409961685,medium,low,low,low,28.57142857142857,42.857142857142854,28.57142857142857,71.42857142857143,28.57142857142857,0,52.38095238095239,47.61904761904761,0,76.19047619047619,23.809523809523807,0
8,pecheries basques,manufacturer/ producer,lizardia | 64310 st pee sur nivelle,st pee sur nivelle,64310,france,"foods, precooked",kg,ordinary transforming activity,vehicles_transport_equipment,industrial_vehicles,industrial_vehicles,infrastructure & machinery,infrastructure & machinery waste treatment & recycling,43.72,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,pecheries-basques_fra316541-00101,957a0931c71bcb1e2b7bb668e7eb00381a948f55,f16b09dbc75e683642115f2cb4d3432368510e9f,915ec7671f1399173ba43d54ca2b9cfb664c8c96,b3a633fcc2d19d9d224525a30baebe1e89190c42,fbcea36b00275c1ac30496090da5507d804c33ce,b3a633fcc2d19d9d224525a30baebe1e89190c42,fd62c01c0168c1f02250969af71e56bf0ea681f5,fd8feba8d326e8ff6f801abcf98c05ed2453b67c,0a69b6be83a9c54b5f05343f7a603093fcc81c73,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,cab406f0a14fc8f574ab526ad1e5d672b6a8ac6a,de60bb4bf7f4c07489af068e0ee566826afb3a5c,2,waste wood disposal,74.38,8,0.8007662835249042,0.5402298850574713,0.5210727969348659,0.3563218390804598,high,medium,medium,medium,33.33333333333333,22.22222222222222,44.44444444444444,77.77777777777779,22.22222222222222,0,88.88888888888889,11.11111111111111,0,88.88888888888889,11.11111111111111,0
9,pecheries basques,manufacturer/ producer,lizardia | 64310 st pee sur nivelle,st pee sur nivelle,64310,france,gourmet foods,m3,ordinary transforming activity,agriculture_livestock,animals_livestock,rodents_pet,agriculture & animal husbandry,water supply agriculture & animal husbandry,71.81,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,pecheries-basques_fra316541-00101,957a0931c71bcb1e2b7bb668e7eb00381a948f55,f16b09dbc75e683642115f2cb4d3432368510e9f,0cc6b3f60791137033245293b33faffad53c9cf3,d62b457f5ca2b4261159472cd3e7a6017d9ec5c2,551e9e8ccc2b308275f940b42468e08b217bb089,be474700eb7b7805f7267d19c7318aca0a24dd75,fd62c01c0168c1f02250969af71e56bf0ea681f5,3e46a0bb2bda1a3eaa5c2c5831b16bc701e870d5,9b17005d9d5aa1633ee14f55211eadde1e560f45,6cab14408b4e9298a6255076bc425621d67ffbb6,1496cf3a541107b1d28763b8227eb58cb319d14f,80aeba8902fdfb28a2898a3b8184fb3b9ade6af9,2,insurance advice,63.54,9,0.7241379310344828,0.2260536398467433,0.08812260536398467,0.0421455938697318,high,low,low,low,33.33333333333333,22.22222222222222,44.44444444444444,77.77777777777779,22.22222222222222,0,88.88888888888889,11.11111111111111,0,88.88888888888889,11.11111111111111,0
10,pecheries basques,manufacturer/ producer,lizardia | 64310 st pee sur nivelle,st pee sur nivelle,64310,france,gastronomic specialties,kg,ordinary transforming activity,paper_cardboard,disposable_tableware_and_articles_made_of_paper_cardboard_and_plastic,NA,pulp & paper,pulp & paper,0.97,infrastructure & machinery,infrastructure & machinery,minerals,pecheries-basques_fra316541-00101,09a80a1c37151681f66b4860f45851ac633b674b,ea3eea389f0b32aba06ecd01f4edd9c7bda686d7,ea3eea389f0b32aba06ecd01f4edd9c7bda686d7,ea3eea389f0b32aba06ecd01f4edd9c7bda686d7,ba1c09cc6c71f460a8a31f3c5e361e560e8bca0d,ea3eea389f0b32aba06ecd01f4edd9c7bda686d7,fd62c01c0168c1f02250969af71e56bf0ea681f5,1b69ac05a7c354a14d5e1c0cfa8cefeaf2220eb2,ab0565ddda6fbafcb2c0f6b5cd1dd2e83497a981,2c7a7517a489ffebd92ae6802fa14a00fe4943f1,51798c59ff90db2251b8abd0e6e34c43ad28a3b2,2c7a7517a489ffebd92ae6802fa14a00fe4943f1,2,in-plant freight lifts,74.89,10,0.8045977011494253,0.5440613026819924,0.011494252873563218,0.011494252873563218,high,medium,low,low,33.33333333333333,22.22222222222222,44.44444444444444,77.77777777777779,22.22222222222222,0,88.88888888888889,11.11111111111111,0,88.88888888888889,11.11111111111111,0
11,hoche butter gmbh,wholesaler,im neuen felde 87 | 29525 uelzen,uelzen,29525,germany,edible fat,kg,market activity,construction_public_works,construction_structural_work,demolition_contractors,infrastructure & machinery,infrastructure & machinery chemicals,99.31,waste treatment & recycling,agriculture & animal husbandry,infrastructure & machinery,hoche-butter-gmbh_deu422723-693847001,6d99ec4ec8b0632e3b592b1d1f0db2573225c518,51fd115e98fc4ed5a5bafea0cb024a28df5f648b,51fd115e98fc4ed5a5bafea0cb024a28df5f648b,51fd115e98fc4ed5a5bafea0cb024a28df5f648b,6ab4a78298a10d3e9b7b0f1d48deb43969f0cd03,f807f0137263c45179258c3d8c979690f2930a48,8ca6b68c2345d945b795d58a4adbbddd934ce349,731a6075f2fd589bc5ccfb6ed4bebcb0986553f9,8f18023110c9454b9de693fb0f23c30a11fea611,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,aef4b84b18f1af79d65b6bd407d9483f8b80adc2,980e30db0bf334829bbe233302fcea35b2b89da7,2,assorted fabrics,11.94,11,0.20306513409961685,0.14942528735632185,0.15708812260536398,0.1111111111111111,low,low,low,low,33.33333333333333,66.66666666666666,0,33.33333333333333,66.66666666666666,0,33.33333333333333,66.66666666666666,0,100,0,0
12,vicquelin espaces verts,missing,750 rue du lion | 27210 beuzeville,beuzeville,27210,france,landscaping services,m3,not_mapped,metallurgy_metalworking,steel_metal_transformation,shot_blasting_steels_and_metals,infrastructure & machinery,infrastructure & machinery fuels heat,4.44,agriculture & animal husbandry,cement & concrete,minerals,vicquelin-espaces-verts_fra697272-00101,e9dc85ad26800b07fa2653ba63dda456bdc68b15,1d5949ab72dfd0637f34c705c065f22070d340dd,9907218e568f6f39e2e5f18d09ee2a2f63c52c7e,858935854faedd3e30323ac1ab3e7e4f9f83901d,b22127f878d6f1bccca6cd57160cbab2e51a8134,858935854faedd3e30323ac1ab3e7e4f9f83901d,5a013c49508291c6816ac388f93a2c11973086ed,d86edc3879285e9bcb8be9950e823244f5504611,db9efc187c9d627229ac63097c55d261e5df6b83,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,30bb54c904312367fe5c60b7c4910a3d87e7366a,56df1a55797a2c3b4cf3de07ac5c015a6616dc2d,2,machinery for river work,32.52,12,0.41379310344827586,0.13409961685823754,0.28735632183908044,0.09195402298850575,medium,low,low,low,44.44444444444444,55.55555555555556,0,66.66666666666666,33.33333333333333,0,66.66666666666666,33.33333333333333,0,100,0,0
13,vicquelin espaces verts,missing,750 rue du lion | 27210 beuzeville,beuzeville,27210,france,gardening services,kg,not_mapped,construction_public_works,public_works,civil_engineering_contractors,infrastructure & machinery,infrastructure & machinery fuels,88.54,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,vicquelin-espaces-verts_fra697272-00101,e9dc85ad26800b07fa2653ba63dda456bdc68b15,1d5949ab72dfd0637f34c705c065f22070d340dd,abe7516f5d2c9e0eadda2801313146436df01c48,c431714a185dafc5430f48ffb5dbbfd8992a6529,14a0c8c5a3ce66fdee8d39fc9f65b8dfbe54b971,c431714a185dafc5430f48ffb5dbbfd8992a6529,5a013c49508291c6816ac388f93a2c11973086ed,61f8162b250165397c0f645f8f2cd0a7d00b075d,2b78a164ceefbee0686ada9298dbfaff23486fa9,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,a5de22ddd2299135d518accf37673eae0f217ad5,0c0ea7be108e30647b9c3a64f13cb76977d6bf0a,2,equine feed,-1.99,13,0.06896551724137931,0.04980842911877394,0.05363984674329502,0.038314176245210725,low,low,low,low,44.44444444444444,55.55555555555556,0,66.66666666666666,33.33333333333333,0,66.66666666666666,33.33333333333333,0,100,0,0
14,vicquelin espaces verts,missing,750 rue du lion | 27210 beuzeville,beuzeville,27210,france,open space amenities,kg,not_mapped,construction_public_works,windows,NA,infrastructure & machinery,infrastructure & machinery waste treatment & recycling,88.98,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,vicquelin-espaces-verts_fra697272-00101,6a2e2f6c56f7a7e9dc7bb5385f1b9785f2f6fc86,707938a8d64b3ee8f879b2fb3c032c6ab4547dad,707938a8d64b3ee8f879b2fb3c032c6ab4547dad,707938a8d64b3ee8f879b2fb3c032c6ab4547dad,1394a26a921ab5bd5dd19ed324910425f18ef46d,707938a8d64b3ee8f879b2fb3c032c6ab4547dad,5a013c49508291c6816ac388f93a2c11973086ed,86dc7bc9ee6a02f44f9b9b91909b95e0a26b5112,d1b5ffe573f3e3ccbbbcb9a0fec9c67e9adf0a7f,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,cab406f0a14fc8f574ab526ad1e5d672b6a8ac6a,de60bb4bf7f4c07489af068e0ee566826afb3a5c,2,telescopic forklifts for conveying equipment,54.34,14,0.6245210727969349,0.4367816091954023,0.42528735632183906,0.2988505747126437,medium,medium,medium,low,44.44444444444444,55.55555555555556,0,66.66666666666666,33.33333333333333,0,66.66666666666666,33.33333333333333,0,100,0,0
15,bst procontrol gmbh,manufacturer/ producer,industriestrasse 1 | 57482 wenden,wenden,57482,germany,"vehicles, telematics",m3,ordinary transforming activity,metallurgy_metalworking,steel_metal_transformation,varnishing_steels_and_metals,metals,metals waste treatment & recycling,63.21,infrastructure & machinery,infrastructure & machinery,infrastructure & machinery,bst-procontrol-gmbh_00000005104947-001,319de3c7271fdd06cc5cd91fdb6aee2f1f87ee1b,c7315bfadb301030545e2e46f06480b39d2b1429,ef24a6aa79b876819935712cd710e216a2ac2e46,e200ad4cccfaecd44be644b0e693f20f55daa3a3,11592b683a9a01f402f9f69a84f9c4916aac1f66,e200ad4cccfaecd44be644b0e693f20f55daa3a3,fd62c01c0168c1f02250969af71e56bf0ea681f5,709152bdf8c858750aba80267cfcd8073bab4d4d,0d9ef58e9696104bfd94b1a5e3af7b330d48be84,059cd1abf26b7bc46af1550003fa691c12a200a1,c581b671ded6d0dbe23313cba8f4e0a0ea434487,09e1a00d2d33ebd2a11900075f8b8ad562045a72,2,parquet floors,29.97,15,0.3946360153256705,0.12643678160919541,0.022988505747126436,0.007662835249042145,medium,low,low,low,28.57142857142857,45.23809523809524,26.190476190476193,61.904761904761905,38.095238095238095,0,80.95238095238095,19.047619047619047,0,90.47619047619048,9.523809523809524,0
16,bst procontrol gmbh,manufacturer/ producer,industriestrasse 1 | 57482 wenden,wenden,57482,germany,"measurement equipment, pressure",kg,ordinary transforming activity,glass_construction_materials,construction_materials,cements_special,cement & concrete,metals cement & concrete,38.64,electricity,infrastructure & machinery,infrastructure & machinery,bst-procontrol-gmbh_00000005104947-001,9b13b9dba2d98518ce58dec5fe6a2a5e4e8489a3,c345ec0e08b949740286f740fa6b5e96050345bf,d33f2d5b3a938cc424d4551df84b9bd218ed69b4,82b390de4132e72217fc273a57cee5cbc5ad4e9c,27d5f6a6978b3d7c9fd283434b9235549e17a564,82b390de4132e72217fc273a57cee5cbc5ad4e9c,fd62c01c0168c1f02250969af71e56bf0ea681f5,e0c80af288212164aab518368d3d01061c6d7760,77d4b71a451e41c97e6c2de78b21abcbb96bd959,28b25f844091368fd45f95b465f66716aef7c501,3083dc6c574a87c04381b695ddb1f4b2ce38798e,e6d6b596e83b5a4cefb6a12d4822e0f270943b7b,2,splitter mirrors,-3.78,16,0.038314176245210725,0.022988505747126436,0.0038314176245210726,0.0038314176245210726,low,low,low,low,28.57142857142857,45.23809523809524,26.190476190476193,61.904761904761905,38.095238095238095,0,80.95238095238095,19.047619047619047,0,90.47619047619048,9.523809523809524,0
17,bst procontrol gmbh,manufacturer/ producer,industriestrasse 1 | 57482 wenden,wenden,57482,germany,"measurement instruments, pressure",kg,ordinary transforming activity,metallurgy_metalworking,steel_metals,bells_casting,infrastructure & machinery,infrastructure & machinery transport,87.83,electronics,infrastructure & machinery,infrastructure & machinery,bst-procontrol-gmbh_00000005104947-001,9b13b9dba2d98518ce58dec5fe6a2a5e4e8489a3,c345ec0e08b949740286f740fa6b5e96050345bf,f30305070d69c75339321c028b9d7037b7bfdc4a,ca65e6d8848ac08f1b71e130e337ec991e8b5c18,07a94da8ee7774ad0692d0626da673a1128086dc,ca65e6d8848ac08f1b71e130e337ec991e8b5c18,fd62c01c0168c1f02250969af71e56bf0ea681f5,6e06824e10005f53e6c19bc27c520a4572783a5f,ae86a5c12c2a22b4aece62cef4e6afd82b3c1f14,fff49bd7f46c38c28dc6cbdcddf38daa3688823a,2ac3ff73ef549bf80f2356c288f6f7170e5fc628,7ed0855a906be706ebf375a90c47f080611dee83,2,vehicle chassis,85.63,17,0.8697318007662835,0.5823754789272031,0.5555555555555556,0.3831417624521073,high,medium,medium,medium,28.57142857142857,45.23809523809524,26.190476190476193,61.904761904761905,38.095238095238095,0,80.95238095238095,19.047619047619047,0,90.47619047619048,9.523809523809524,0
